"IDENTIFIER","ENTITY.ID","PMID","QUALIFIER","HGNC.ID","ENTREZ.ID","GENE.SYMBOL.HUMAN"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4495","2862","MLNR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37420","100312846","VN1R100P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14921","50833","TAS2R16"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37336","100128368","VN1R21P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37337","100312844","VN1R22P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37338","100312845","VN1R23P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37344","100312781","VN1R24P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37345","100312782","VN1R25P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17829","56927","GPR108"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:24300","56834","GPR137"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20145","4935","GPR143"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23687","80045","GPR157"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37392","100312817","VN1R71P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37393","100312853","VN1R72P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37394","100312818","VN1R73P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37395","100312819","VN1R74P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37396","100312820","VN1R75P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37397","100312821","VN1R76P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37398","100312822","VN1R77P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37399","100312823","VN1R78P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33216","100033398","VN2R10P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33217","100033399","VN2R11P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33218","100033400","VN2R12P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33219","100033401","VN2R13P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33220","100033402","VN2R14P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33221","100033403","VN2R15P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33222","100033404","VN2R16P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33223","649186","VN2R17P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33224","100033406","VN2R18P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33225","100033407","VN2R19P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33226","100033408","VN2R20P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:33938","100127050","VN2R21P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:242","117","ADCYAP1R1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:12694","7433","VIPR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:12695","7434","VIPR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:2357","1394","CRHR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:2358","1395","CRHR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4192","2642","GCGR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4266","2692","GHRHR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4271","2696","GIPR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4324","2740","GLP1R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4325","9340","GLP2R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:10608","6344","SCTR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19107","338414","TAS2R18P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19108","259294","TAS2R19"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37384","730196","VN1R64P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19110","266661","TAS2R22"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17830","57720","GPR107"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4507","9568","GABBR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1514","846","CASR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18510","222545","GPRC6A"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4593","2911","GRM1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4594","2912","GRM2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4595","2913","GRM3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4596","2914","GRM4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4597","2915","GRM5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4598","2916","GRM6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4599","2917","GRM7"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4600","2918","GRM8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20844","165829","GPR156"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23689","57512","GPR158"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:31371","440435","GPR179"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13300","83873","GPR61"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13308","51704","GPRC5B"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13309","55890","GPRC5C"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13310","55507","GPRC5D"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4519","8111","GPR68"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4526","10936","GPR75"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4528","27201","GPR78"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4529","27200","GPR79"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4533","27197","GPR82"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4523","10888","GPR83"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14911","50832","TAS2R4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14912","54429","TAS2R5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20616","448990","TAS2R6P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14913","50837","TAS2R7"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14963","83550","GPR101"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19060","139760","GPR119"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17482","29933","GPR132"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19991","64582","GPR135"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19995","124274","GPR139"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19997","353345","GPR141"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20088","350383","GPR142"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9608","5745","PTH1R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9609","5746","PTH2R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1440","799","CALCR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:16709","10203","CALCRL"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4070","2550","GABBR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19112","259293","TAS2R30"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19113","259290","TAS2R31"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19114","266665","TAS2R33"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19115","266666","TAS2R36"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19116","266667","TAS2R37"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9584","5726","TAS2R38"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18886","259285","TAS2R39"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18885","259286","TAS2R40"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18883","259287","TAS2R41"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18888","353164","TAS2R42"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18875","259289","TAS2R43"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18876","259291","TAS2R45"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18877","259292","TAS2R46"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18882","259296","TAS2R50"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20639","338398","TAS2R60"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13961","116511","MAS1L"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:29626","116512","MRGPRD"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:30694","116534","MRGPRE"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:24828","116535","MRGPRF"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:24829","386746","MRGPRG"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17962","259249","MRGPRX1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17983","117194","MRGPRX2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17980","117195","MRGPRX3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17617","117196","MRGPRX4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15524","286530","P2RY8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19906","27334","P2RY10"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4527","27202","C5AR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4532","27198","HCAR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:24827","338442","HCAR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:16824","8843","HCAR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18582","23266","ADGRL2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20974","23284","ADGRL3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20822","64123","ADGRL4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:943","575","ADGRB1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4464","2834","PRLHR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:21718","115330","GPR146"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23623","344561","GPR148"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23627","344758","GPR149"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23628","285601","GPR150"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23624","134391","GPR151"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3337","30817","ADGRE2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:23647","84658","ADGRE3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19240","326342","ADGRE4P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1711","976","ADGRE5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19893","283383","ADGRD1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18651","347088","ADGRD2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:30413","131601","TPRA1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4038","8321","FZD1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4040","2535","FZD2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4041","7976","FZD3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4042","8322","FZD4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4043","7855","FZD5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4044","8323","FZD6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4045","8324","FZD7"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4046","8325","FZD8"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4047","8326","FZD9"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13841","57211","ADGRG6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11119","6608","SMO"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13548","57191","VN1R1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3165","1901","S1PR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3169","9294","S1PR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3167","1903","S1PR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3170","8698","S1PR4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14299","53637","S1PR5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3166","1902","LPAR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3168","9170","LPAR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:14298","23566","LPAR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4478","2846","LPAR4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:13307","57121","LPAR5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:15520","10161","LPAR6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9591","5729","PTGDR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4502","11251","PTGDR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37327","100312804","VN1R15P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37330","100312805","VN1R16P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9595","5733","PTGER3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37334","100133087","VN1R18P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9600","5737","PTGFR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9602","5739","PTGIR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11608","6915","TBXA2R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17451","10800","CYSLTR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18274","57105","CYSLTR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6713","1241","LTB4R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19260","56413","LTB4R2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:24884","165140","OXER1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4498","2864","FFAR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4501","2867","FFAR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4499","2865","FFAR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:19061","338557","FFAR4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:2159","1268","CNR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:2160","1269","CNR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9582","5724","PTAFR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8039","4923","NTSR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8040","23620","NTSR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8153","4985","OPRD1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8154","4986","OPRK1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8155","4987","OPRL1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8156","4988","OPRM1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:336","185","AGTR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:338","186","AGTR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11330","6751","SSTR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11331","6752","SSTR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11332","6753","SSTR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11333","6754","SSTR4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11334","6755","SSTR5"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4848","3061","HCRTR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4849","3062","HCRTR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4518","10316","NMUR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37371","100312801","VN1R51P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6929","4157","MC1R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6930","4158","MC2R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6931","4159","MC3R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6932","4160","MC4R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:6933","4161","MC5R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4132","2587","GALR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4133","8811","GALR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4134","8484","GALR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37380","100312812","VN1R60P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37381","100312813","VN1R61P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37382","100312814","VN1R62P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37383","100312815","VN1R63P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:17425","64106","NPFFR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4525","10886","NPFFR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37386","100129315","VN1R66P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:7956","4886","NPY1R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:7957","4887","NPY2R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:9329","5540","NPY4R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:52383","100996758","NPY4R2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:7958","4889","NPY5R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:7959","4888","NPY6R"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4479","2847","MCHR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:20867","84539","MCHR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1029","623","BDKRB1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1030","624","BDKRB2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1570","886","CCKAR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:1571","887","CCKBR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:895","552","AVPR1A"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:896","553","AVPR1B"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:897","554","AVPR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8529","5021","OXTR"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3179","1909","EDNRA"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:3180","1910","EDNRB"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11526","6869","TACR1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11527","6865","TACR2"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:11528","6870","TACR3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:262","134","ADORA1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:263","135","ADORA2A"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:264","136","ADORA2B"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:268","140","ADORA3"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8539","5028","P2RY1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37413","100312838","VN1R93P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8542","5030","P2RY4"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8543","5031","P2RY6"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8540","5032","P2RY11"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:18124","64805","P2RY12"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:4537","53829","P2RY13"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37419","100312842","VN1R99P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:8282","4994","OR3A1"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37424","729885","VN1R101P"
"HGNC.GENEFAMILY:139","GPCR",15548210,"couldBeEncodedBy","HGNC:37425","100312847","VN1R102P"
